4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,3.869645935,3.869628727,1.882795065,3.76297194,Residual,12019999.99,MLUPs,446.5524828
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,3.882019656,3.882004577,1.883107893,3.776985062,Residual,2000000,MLUPs,445.1291217
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,3.859027363,3.859025135,1.88283408,3.770965142,Residual,425925.9258,MLUPs,447.781225
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,3.876919991,3.876919166,1.883354353,3.772277786,Residual,126543.2098,MLUPs,445.7146405
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,3.861851247,3.861845628,1.882985015,3.757123952,Residual,51826.13169,MLUPs,447.453796
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,3.881923883,3.881922066,1.883230822,3.778042304,Residual,26702.1351,MLUPs,445.1401037
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,3.881849851,3.88184777,1.882895239,3.777888155,Residual,15893.99888,MLUPs,445.1485932
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,3.882888583,3.882887982,1.883300515,3.779136556,Residual,10378.24299,MLUPs,445.0295091
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,3.880664123,3.880663389,1.883083106,3.76400185,Residual,7222.263304,MLUPs,445.2846073
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,3.870019523,3.870017251,1.883164623,3.765049605,Residual,5266.18987,MLUPs,446.5093754
