4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.921439421,1.921424565,1.87998412,1.881518911,Residual,12019999.99,MLUPs,899.3257769
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.918695948,1.91869077,1.879660301,1.881409991,Residual,2000000,MLUPs,900.6116898
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.918905671,1.918898042,1.88001269,1.881616931,Residual,425925.9258,MLUPs,900.5132593
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.918856962,1.91884821,1.879366594,1.881553438,Residual,126543.2098,MLUPs,900.5361182
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.918765857,1.918761556,1.879891853,1.881347013,Residual,51826.13169,MLUPs,900.5788766
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.918291717,1.918283336,1.879271336,1.880818901,Residual,26702.1351,MLUPs,900.8014707
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.918704961,1.918701776,1.879938826,1.881400045,Residual,15893.99888,MLUPs,900.6074593
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.918319178,1.918310646,1.879364967,1.880923959,Residual,10378.24299,MLUPs,900.7885757
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.918800708,1.918796318,1.879980125,1.881500008,Residual,7222.263303,MLUPs,900.5625195
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.91876502,1.918761356,1.87992412,1.881481718,Residual,5266.18987,MLUPs,900.5792695
