4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.008234495,0.971118088,0.314075505,0.952876771,Residual,12019999.99,MLUPs,1713.887006
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.011505119,0.969139261,0.313680833,0.942042202,Residual,2000000,MLUPs,1708.345284
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.018432744,0.957275502,0.313852147,0.949270288,Residual,425925.9258,MLUPs,1696.724708
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.003235421,0.963911976,0.314168044,0.949285463,Residual,126543.2098,MLUPs,1722.427223
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.006485584,0.964721945,0.313990775,0.945087668,Residual,51826.13169,MLUPs,1716.865127
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,0.802736521,0.75862084,0.314348888,0.745225259,Residual,26702.1351,MLUPs,2152.636581
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,0.695085246,0.670093336,0.605456306,0.638878272,Residual,15893.99888,MLUPs,2486.026009
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,0.69361473,0.65799853,0.613360093,0.643806859,Residual,10378.24299,MLUPs,2491.296573
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,0.691745165,0.666616452,0.611725939,0.637329921,Residual,7222.263303,MLUPs,2498.029748
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,0.692544299,0.660484381,0.613437153,0.636981337,Residual,5266.18987,MLUPs,2495.147245
