4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.928706534,1.928678121,1.880013959,1.888992538,Residual,12019999.99,MLUPs,895.9372354
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.926239986,1.926237101,1.878831638,1.888836853,Residual,2000000,MLUPs,897.084482
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.926286011,1.926278006,1.879539172,1.888895505,Residual,425925.9258,MLUPs,897.0630478
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.926177585,1.926165779,1.879213945,1.888780553,Residual,126543.2098,MLUPs,897.1135442
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.926510753,1.926507834,1.879726559,1.889133601,Residual,51826.13169,MLUPs,896.9583987
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.926301436,1.92629732,1.879304298,1.888919111,Residual,26702.1351,MLUPs,897.0558645
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.926579818,1.926576201,1.879847381,1.88917167,Residual,15893.99888,MLUPs,896.926244
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.926038887,1.926035427,1.8793454,1.888653147,Residual,10378.24299,MLUPs,897.1781472
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.926387618,1.926384462,1.879501155,1.888983944,Residual,7222.263303,MLUPs,897.0157324
4,Maxtime,",",Mintime,+,JacobiMi,",",JacobiMa,1.926171331,1.926167308,1.87857006,1.888773572,Residual,5266.18987,MLUPs,897.116457
